time,BH1x,BH1y,BH1z,L1x,L1y,L1z,BH2x,BH2y,BH2z,L2x,L2y,L2z
1874.0,-0.015974135042186925,0.029543544724323,0,0,-2,1,0.015974135042186925,-0.029543544724323,0,0,2,1,
1876.0,-0.017321857297815234,0.02815627718577219,0,0,-2,1,0.017321857297815234,-0.02815627718577219,0,0,2,1,
1878.0,-0.018569570191449614,0.026718109994352063,0,0,-2,1,0.018569570191449614,-0.026718109994352063,0,0,2,1,
1880.0,-0.01971613512429517,0.025235502171529593,0,0,-2,1,0.01971613512429517,-0.025235502171529593,0,0,2,1,
1882.0,-0.02076079689956362,0.023714867253186927,0,0,-2,1,0.02076079689956362,-0.023714867253186927,0,0,2,1,
1884.0,-0.0217031746600347,0.022162552270519446,0,0,-2,1,0.0217031746600347,-0.022162552270519446,0,0,2,1,
1886.0,-0.022543251773985078,0.020584817603479594,0,0,-2,1,0.022543251773985078,-0.020584817603479594,0,0,2,1,
1888.0,-0.023281364737460772,0.018987817752866582,0,0,-2,1,0.023281364737460772,-0.018987817752866582,0,0,2,1,
1890.0,-0.02391819116241465,0.017377583072456296,0,0,-2,1,0.02391819116241465,-0.017377583072456296,0,0,2,1,
1892.0,-0.02445473692148254,0.01576000249781458,0,0,-2,1,0.02445473692148254,-0.01576000249781458,0,0,2,1,
1894.0,-0.024892322521114413,0.014140807303721253,0,0,-2,1,0.024892322521114413,-0.014140807303721253,0,0,2,1,
1896.0,-0.02523256877544008,0.012525555917413632,0,0,-2,1,0.02523256877544008,-0.012525555917413632,0,0,2,1,
1898.0,-0.02547738185360951,0.010919619810202686,0,0,-2,1,0.02547738185360951,-0.010919619810202686,0,0,2,1,
1900.0,-0.025628937773449382,0.00932817048539624,0,0,-2,1,0.025628937773449382,-0.00932817048539624,0,0,2,1,
1902.0,-0.02568966641408167,0.00775616757593239,0,0,-2,1,0.02568966641408167,-0.00775616757593239,0,0,2,1,
1904.0,-0.025662235119716995,0.006208348060666921,0,0,-2,1,0.025662235119716995,-0.006208348060666921,0,0,2,1,
1906.0,-0.025549531966128927,0.004689216603917301,0,0,-2,1,0.025549531966128927,-0.004689216603917301,0,0,2,1,
1908.0,-0.025354648760379968,0.003203037018618132,0,0,-2,1,0.025354648760379968,-0.003203037018618132,0,0,2,1,
1910.0,-0.025080863843188164,0.0017538248493434412,0,0,-2,1,0.025080863843188164,-0.0017538248493434412,0,0,2,1,
1912.0,-0.024731624761939294,0.00034534106746888875,0,0,-2,1,0.024731624761939294,-0.00034534106746888875,0,0,2,1,
1914.0,-0.024310530880732976,-0.001018913133066765,0,0,-2,1,0.024310530880732976,0.001018913133066765,0,0,2,1,
1916.0,-0.023821315992058632,-0.00233570045461628,0,0,-2,1,0.023821315992058632,0.00233570045461628,0,0,2,1,
1918.0,-0.023267830992708072,-0.0036020505479963287,0,0,-2,1,0.023267830992708072,0.0036020505479963287,0,0,2,1,
1920.0,-0.022654026684376317,-0.004815262020012023,0,0,-2,1,0.022654026684376317,0.004815262020012023,0,0,2,1,
1922.0,-0.021983936757086184,-0.005972903421495356,0,0,-2,1,0.021983936757086184,0.005972903421495356,0,0,2,1,
1924.0,-0.021261661011114256,-0.007072813243979914,0,0,-2,1,0.021261661011114256,0.007072813243979914,0,0,2,1,
1926.0,-0.02049134887050365,-0.00811309895587793,0,0,-2,1,0.02049134887050365,0.00811309895587793,0,0,2,1,
1928.0,-0.019677183238547603,-0.009092135111594594,0,0,-2,1,0.019677183238547603,0.009092135111594594,0,0,2,1,
1930.0,-0.01882336474280857,-0.01000856056935545,0,0,-2,1,0.01882336474280857,0.01000856056935545,0,0,2,1,
1932.0,-0.01793409641434647,-0.010861274855685504,0,0,-2,1,0.01793409641434647,0.010861274855685504,0,0,2,1,
1934.0,-0.01701356884284319,-0.011649433716406149,0,0,-2,1,0.01701356884284319,0.011649433716406149,0,0,2,1,
1936.0,-0.016065945846282577,-0.012372443895766614,0,0,-2,1,0.016065945846282577,0.012372443895766614,0,0,2,1,
1938.0,-0.015095350690746618,-0.013029957186837565,0,0,-2,1,0.015095350690746618,0.013029957186837565,0,0,2,1,
1940.0,-0.014105852892769678,-0.013621863797627665,0,0,-2,1,0.014105852892769678,0.013621863797627665,0,0,2,1,
1942.0,-0.013101455633543037,-0.014148285078485555,0,0,-2,1,0.013101455633543037,0.014148285078485555,0,0,2,1,
1944.0,-0.012086083811102783,-0.014609565657270566,0,0,-2,1,0.012086083811102783,0.014609565657270566,0,0,2,1,
1946.0,-0.01106357275347968,-0.015006265029475966,0,0,-2,1,0.01106357275347968,0.015006265029475966,0,0,2,1,
1948.0,-0.010037657612638968,-0.015339148651005607,0,0,-2,1,0.010037657612638968,0.015339148651005607,0,0,2,1,
1950.0,-0.009011963455928109,-0.0156091785816215,0,0,-2,1,0.009011963455928109,0.0156091785816215,0,0,2,1,
1952.0,-0.007989996068656425,-0.015817503727211506,0,0,-2,1,0.007989996068656425,0.015817503727211506,0,0,2,1,
1954.0,-0.006975133478402821,-0.015965449728973236,0,0,-2,1,0.006975133478402821,0.015965449728973236,0,0,2,1,
1956.0,-0.005970618208657494,-0.016054508547383235,0,0,-2,1,0.005970618208657494,0.016054508547383235,0,0,2,1,
1958.0,-0.00497955026649381,-0.016086327788416805,0,0,-2,1,0.00497955026649381,0.016086327788416805,0,0,2,1,
1960.0,-0.004004880866121588,-0.016062699818922787,0,0,-2,1,0.004004880866121588,0.016062699818922787,0,0,2,1,
1962.0,-0.0030494068874150266,-0.015985550717340553,0,0,-2,1,0.0030494068874150266,0.015985550717340553,0,0,2,1,
1964.0,-0.00211576606584201,-0.015856929105068196,0,0,-2,1,0.00211576606584201,0.015856929105068196,0,0,2,1,
1966.0,-0.0012064329076480313,-0.015678994902792828,0,0,-2,1,0.0012064329076480313,0.015678994902792828,0,0,2,1,
1968.0,-0.0003237153216868871,-0.015454008054941003,0,0,-2,1,0.0003237153216868871,0.015454008054941003,0,0,2,1,
1970.0,0.0005302480430709257,-0.015184317264148931,0,0,-2,1,-0.0005302480430709257,0.015184317264148931,0,0,2,1,
1972.0,0.001353489767554262,-0.014872348776259344,0,0,-2,1,-0.001353489767554262,0.014872348776259344,0,0,2,1,
1974.0,0.0021442149554595255,-0.014520595254877974,0,0,-2,1,-0.0021442149554595255,0.014520595254877974,0,0,2,1,
1976.0,0.002900801866286136,-0.014131604782917976,0,0,-2,1,-0.002900801866286136,0.014131604782917976,0,0,2,1,
1978.0,0.0036218019077274167,-0.013707970026902067,0,0,-2,1,-0.0036218019077274167,0.013707970026902067,0,0,2,1,
1980.0,0.004305939008331954,-0.013252317598024086,0,0,-2,1,-0.004305939008331954,0.013252317598024086,0,0,2,1,
1982.0,0.004952108392959903,-0.012767297642158277,0,0,-2,1,-0.004952108392959903,0.012767297642158277,0,0,2,1,
1984.0,0.005559374785015331,-0.012255573689107338,0,0,-2,1,-0.005559374785015331,0.012255573689107338,0,0,2,1,
1986.0,0.006126970060773361,-0.011719812789451278,0,0,-2,1,-0.006126970060773361,0.011719812789451278,0,0,2,1,
1988.0,0.006654290382304857,-0.011162675965372711,0,0,-2,1,-0.006654290382304857,0.011162675965372711,0,0,2,1,
1990.0,0.007140892836562935,-0.010586808999820393,0,0,-2,1,-0.007140892836562935,0.010586808999820393,0,0,2,1,
1992.0,0.007586491609105239,-0.009994833586330028,0,0,-2,1,-0.007586491609105239,0.009994833586330028,0,0,2,1,
1994.0,0.00799095372171626,-0.009389338859766639,0,0,-2,1,-0.00799095372171626,0.009389338859766639,0,0,2,1,
1996.0,0.008354294363833534,-0.00877287332618408,0,0,-2,1,-0.008354294363833534,0.00877287332618408,0,0,2,1,
1998.0,0.008676671848197691,-0.008147937207924581,0,0,-2,1,-0.008676671848197691,0.008147937207924581,0,0,2,1,
